"TIME_PERIOD";"GEO";"ERWP";"ERWL";"POP1564";"UNIT_MEA";"OBS_VALUE";"OBS_CONFIDENCE";"OBS_STATUS"
2010;"CH";"Total";"1";"1";"pers in %";4.68704;0.0999;"A"
2010;"CH";"Total";"Total";"1";"pers in %";100.00000;0.2832;"A"
2011;"CH040";"1";"Total";"Total";"pers";800695;0.7085;"A"
2011;"CH040";"Total";"Total";"Total";"pers";1161804;0.1206;"A"
2011;"CH021";"1";"Total";"Total";"pers";549242;0.8633;"A"
2011;"CH021";"Total";"Total";"Total";"pers";828793;0.1410;"A"
2011;"CH061";"1";"Total";"Total";"pers";216917;0.9464;"A"
2011;"CH061";"Total";"Total";"Total";"pers";316002;0.1670;"A"
2011;"CH062";"1";"Total";"Total";"pers";18888;4.8855;"A"
2011;"CH062";"Total";"Total";"Total";"pers";29194;0.8884;"A"
2011;"CH063";"1";"Total";"Total";"pers";85243;2.1436;"A"
2011;"CH063";"Total";"Total";"Total";"pers";122659;0.4760;"A"
2011;"CH064";"1";"Total";"Total";"pers";20527;4.2755;"A"
2011;"CH064";"Total";"Total";"Total";"pers";29653;0.9769;"A"
2011;"CH065";"1";"Total";"Total";"pers";23254;4.2688;"A"
2011;"CH065";"Total";"Total";"Total";"pers";34881;0.7947;"A"
2011;"CH051";"1";"Total";"Total";"pers";22343;4.4551;"A"
2011;"CH051";"Total";"Total";"Total";"pers";32882;1.1656;"A"
2011;"CH066";"1";"Total";"Total";"pers";65425;2.4674;"A"
2011;"CH066";"Total";"Total";"Total";"pers";95010;0.5399;"A"
2011;"CH022";"1";"Total";"Total";"pers";154350;1.6108;"A"
2011;"CH022";"Total";"Total";"Total";"pers";229644;0.2476;"A"
2011;"CH023";"1";"Total";"Total";"pers";145635;1.6679;"A"
2011;"CH023";"Total";"Total";"Total";"pers";216599;0.3362;"A"
2011;"CH031";"1";"Total";"Total";"pers";98711;2.3562;"A"
2011;"CH031";"Total";"Total";"Total";"pers";158613;0.4451;"A"
2011;"CH032";"1";"Total";"Total";"pers";145330;1.8000;"A"
2011;"CH032";"Total";"Total";"Total";"pers";232600;0.3181;"A"
2011;"CH052";"1";"Total";"Total";"pers";42489;3.2021;"A"
2011;"CH052";"Total";"Total";"Total";"pers";65017;0.7041;"A"
2011;"CH053";"1";"Total";"Total";"pers";30287;3.5833;"A"
2011;"CH053";"Total";"Total";"Total";"pers";44436;0.7844;"A"
2011;"CH054";"1";"Total";"Total";"pers";8780;7.3361;"A"
2011;"CH054";"Total";"Total";"Total";"pers";12879;1.8433;"A"
2011;"CH055";"1";"Total";"Total";"pers";268035;1.2597;"A"
2011;"CH055";"Total";"Total";"Total";"pers";400542;0.2276;"A"
2011;"CH056";"1";"Total";"Total";"pers";108259;2.0126;"A"
2011;"CH056";"Total";"Total";"Total";"pers";163764;0.3287;"A"
2011;"CH033";"1";"Total";"Total";"pers";351423;0.7558;"A"
2011;"CH033";"Total";"Total";"Total";"pers";516551;0.1567;"A"
2011;"CH057";"1";"Total";"Total";"pers";142783;1.1874;"A"
2011;"CH057";"Total";"Total";"Total";"pers";209960;0.2639;"A"
2011;"CH070";"1";"Total";"Total";"pers";162655;1.2504;"A"
2011;"CH070";"Total";"Total";"Total";"pers";284957;0.1442;"A"
2011;"CH011";"1";"Total";"Total";"pers";381696;0.7504;"A"
2011;"CH011";"Total";"Total";"Total";"pers";585680;0.1281;"A"
2011;"CH012";"1";"Total";"Total";"pers";167544;1.6812;"A"
2011;"CH012";"Total";"Total";"Total";"pers";263442;0.2410;"A"
2011;"CH024";"1";"Total";"Total";"pers";89398;1.5881;"A"
2011;"CH024";"Total";"Total";"Total";"pers";142090;0.2500;"A"
2011;"CH013";"1";"Total";"Total";"pers";219500;1.0549;"A"
2011;"CH013";"Total";"Total";"Total";"pers";351947;0.1754;"A"
2011;"CH025";"1";"Total";"Total";"pers";35647;2.4558;"A"
2011;"CH025";"Total";"Total";"Total";"pers";57957;0.3051;"A"
2011;"CH";"1";"Total";"Total";"pers";4355056;0.2792;"A"
2011;"CH";"Total";"Total";"Total";"pers";6587556;0.0357;"A"
2011;"CH040";"1";"Total";"Total";"pers in %";68.91828;0.4704;"A"
2011;"CH040";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH021";"1";"Total";"Total";"pers in %";66.27006;0.5591;"A"
2011;"CH021";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH061";"1";"Total";"Total";"pers in %";68.64405;0.6324;"A"
2011;"CH061";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH062";"1";"Total";"Total";"pers in %";64.69767;2.9881;"A"
2011;"CH062";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH063";"1";"Total";"Total";"pers in %";69.49563;1.4025;"A"
2011;"CH063";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH064";"1";"Total";"Total";"pers in %";69.22437;2.9636;"A"
2011;"CH064";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH065";"1";"Total";"Total";"pers in %";66.66744;2.7163;"A"
2011;"CH065";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH051";"1";"Total";"Total";"pers in %";67.95021;2.9012;"A"
2011;"CH051";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH066";"1";"Total";"Total";"pers in %";68.86083;1.6462;"A"
2011;"CH066";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH022";"1";"Total";"Total";"pers in %";67.21287;1.0568;"A"
2011;"CH022";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH023";"1";"Total";"Total";"pers in %";67.23706;1.1032;"A"
2011;"CH023";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH031";"1";"Total";"Total";"pers in %";62.23395;1.3919;"A"
2011;"CH031";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH032";"1";"Total";"Total";"pers in %";62.48048;1.0913;"A"
2011;"CH032";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH052";"1";"Total";"Total";"pers in %";65.35012;2.0773;"A"
2011;"CH052";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH053";"1";"Total";"Total";"pers in %";68.15793;2.3565;"A"
2011;"CH053";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH054";"1";"Total";"Total";"pers in %";68.17498;4.3977;"A"
2011;"CH054";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH055";"1";"Total";"Total";"pers in %";66.91807;0.8175;"A"
2011;"CH055";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH056";"1";"Total";"Total";"pers in %";66.10657;1.2789;"A"
2011;"CH056";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH033";"1";"Total";"Total";"pers in %";68.03266;0.4912;"A"
2011;"CH033";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH057";"1";"Total";"Total";"pers in %";68.00495;0.7716;"A"
2011;"CH057";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH070";"1";"Total";"Total";"pers in %";57.08040;0.7011;"A"
2011;"CH070";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH011";"1";"Total";"Total";"pers in %";65.17150;0.4764;"A"
2011;"CH011";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH012";"1";"Total";"Total";"pers in %";63.59820;1.0358;"A"
2011;"CH012";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH024";"1";"Total";"Total";"pers in %";62.91651;0.9636;"A"
2011;"CH024";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH013";"1";"Total";"Total";"pers in %";62.36727;0.6351;"A"
2011;"CH013";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH025";"1";"Total";"Total";"pers in %";61.50642;1.5151;"A"
2011;"CH025";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH";"1";"Total";"Total";"pers in %";66.11034;0.1846;"A"
2011;"CH";"Total";"Total";"Total";"pers in %";100.00000;0.0357;"A"
2011;"CH040";"1";"Total";"1";"pers";781515;0.7370;"A"
2011;"CH040";"Total";"Total";"1";"pers";946268;0.5211;"A"
2011;"CH021";"1";"Total";"1";"pers";538167;0.8896;"A"
2011;"CH021";"Total";"Total";"1";"pers";651128;0.6434;"A"
2011;"CH061";"1";"Total";"1";"pers";212383;0.9777;"A"
2011;"CH061";"Total";"Total";"1";"pers";258541;0.6777;"A"
2011;"CH062";"1";"Total";"1";"pers";18579;5.0049;"A"
2011;"CH062";"Total";"Total";"1";"pers";23168;3.5050;"A"
2011;"CH063";"1";"Total";"1";"pers";83632;2.2141;"A"
2011;"CH063";"Total";"Total";"1";"pers";101720;1.5517;"A"
2011;"CH064";"1";"Total";"1";"pers";20229;4.3713;"A"
2011;"CH064";"Total";"Total";"1";"pers";24398;3.0083;"A"
2011;"CH065";"1";"Total";"1";"pers";22537;4.4599;"A"
2011;"CH065";"Total";"Total";"1";"pers";28344;2.9511;"A"
2011;"CH051";"1";"Total";"1";"pers";21847;4.6125;"A"
2011;"CH051";"Total";"Total";"1";"pers";26421;3.3936;"A"
2011;"CH066";"1";"Total";"1";"pers";64097;2.5458;"A"
2011;"CH066";"Total";"Total";"1";"pers";78537;1.7411;"A"
2011;"CH022";"1";"Total";"1";"pers";152243;1.6462;"A"
2011;"CH022";"Total";"Total";"1";"pers";192056;1.0612;"A"
2011;"CH023";"1";"Total";"1";"pers";142720;1.7179;"A"
2011;"CH023";"Total";"Total";"1";"pers";172866;1.2315;"A"
2011;"CH031";"1";"Total";"1";"pers";96192;2.4395;"A"
2011;"CH031";"Total";"Total";"1";"pers";122610;1.6981;"A"
2011;"CH032";"1";"Total";"1";"pers";141678;1.8610;"A"
2011;"CH032";"Total";"Total";"1";"pers";179958;1.2961;"A"
2011;"CH052";"1";"Total";"1";"pers";41668;3.2888;"A"
2011;"CH052";"Total";"Total";"1";"pers";51026;2.3563;"A"
2011;"CH053";"1";"Total";"1";"pers";29696;3.6916;"A"
2011;"CH053";"Total";"Total";"1";"pers";35639;2.6745;"A"
2011;"CH054";"1";"Total";"1";"pers";8646;7.5202;"A"
2011;"CH054";"Total";"Total";"1";"pers";10378;5.5190;"A"
2011;"CH055";"1";"Total";"1";"pers";263319;1.2942;"A"
2011;"CH055";"Total";"Total";"1";"pers";326694;0.8863;"A"
2011;"CH056";"1";"Total";"1";"pers";105540;2.0885;"A"
2011;"CH056";"Total";"Total";"1";"pers";130265;1.4526;"A"
2011;"CH033";"1";"Total";"1";"pers";344292;0.7802;"A"
2011;"CH033";"Total";"Total";"1";"pers";423263;0.5386;"A"
2011;"CH057";"1";"Total";"1";"pers";140240;1.2204;"A"
2011;"CH057";"Total";"Total";"1";"pers";172806;0.8312;"A"
2011;"CH070";"1";"Total";"1";"pers";158150;1.2919;"A"
2011;"CH070";"Total";"Total";"1";"pers";218242;0.8072;"A"
2011;"CH011";"1";"Total";"1";"pers";373691;0.7738;"A"
2011;"CH011";"Total";"Total";"1";"pers";476435;0.5093;"A"
2011;"CH012";"1";"Total";"1";"pers";164343;1.7272;"A"
2011;"CH012";"Total";"Total";"1";"pers";210564;1.1437;"A"
2011;"CH024";"1";"Total";"1";"pers";88079;1.6204;"A"
2011;"CH024";"Total";"Total";"1";"pers";112833;1.0819;"A"
2011;"CH013";"1";"Total";"1";"pers";213913;1.0927;"A"
2011;"CH013";"Total";"Total";"1";"pers";284551;0.6940;"A"
2011;"CH025";"1";"Total";"1";"pers";34976;2.5156;"A"
2011;"CH025";"Total";"Total";"1";"pers";45478;1.6471;"A"
2011;"CH";"1";"Total";"1";"pers";4262372;0.2884;"A"
2011;"CH";"Total";"Total";"1";"pers";5304189;0.1970;"A"
2011;"CH040";"1";"Total";"1";"pers in %";82.58918;0.4342;"A"
2011;"CH040";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH021";"1";"Total";"1";"pers in %";82.65142;0.5076;"A"
2011;"CH021";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH061";"1";"Total";"1";"pers in %";82.14678;0.5815;"A"
2011;"CH061";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH062";"1";"Total";"1";"pers in %";80.19397;2.8469;"A"
2011;"CH062";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH063";"1";"Total";"1";"pers in %";82.21816;1.3075;"A"
2011;"CH063";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH064";"1";"Total";"1";"pers in %";82.91101;2.6100;"A"
2011;"CH064";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH065";"1";"Total";"1";"pers in %";79.51240;2.5802;"A"
2011;"CH065";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH051";"1";"Total";"1";"pers in %";82.68706;2.6882;"A"
2011;"CH051";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH066";"1";"Total";"1";"pers in %";81.61422;1.5239;"A"
2011;"CH066";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH022";"1";"Total";"1";"pers in %";79.27023;1.0122;"A"
2011;"CH022";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH023";"1";"Total";"1";"pers in %";82.56111;1.0022;"A"
2011;"CH023";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH031";"1";"Total";"1";"pers in %";78.45388;1.3618;"A"
2011;"CH031";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH032";"1";"Total";"1";"pers in %";78.72816;1.0605;"A"
2011;"CH032";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH052";"1";"Total";"1";"pers in %";81.65964;1.9097;"A"
2011;"CH052";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH053";"1";"Total";"1";"pers in %";83.32568;2.1157;"A"
2011;"CH053";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH054";"1";"Total";"1";"pers in %";83.31010;4.0197;"A"
2011;"CH054";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH055";"1";"Total";"1";"pers in %";80.60098;0.7719;"A"
2011;"CH055";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH056";"1";"Total";"1";"pers in %";81.01917;1.1910;"A"
2011;"CH056";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH033";"1";"Total";"1";"pers in %";81.34237;0.4591;"A"
2011;"CH033";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH057";"1";"Total";"1";"pers in %";81.15467;0.7156;"A"
2011;"CH057";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH070";"1";"Total";"1";"pers in %";72.46548;0.7243;"A"
2011;"CH070";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH011";"1";"Total";"1";"pers in %";78.43474;0.4607;"A"
2011;"CH011";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH012";"1";"Total";"1";"pers in %";78.04913;1.0043;"A"
2011;"CH012";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH024";"1";"Total";"1";"pers in %";78.06136;0.9344;"A"
2011;"CH024";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH013";"1";"Total";"1";"pers in %";75.17579;0.6404;"A"
2011;"CH013";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH025";"1";"Total";"1";"pers in %";76.90702;1.4821;"A"
2011;"CH025";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH";"1";"Total";"1";"pers in %";80.35860;0.2317;"A"
2011;"CH";"Total";"Total";"1";"pers in %";100.00000;0.1970;"A"
2011;"CH040";"Total";"0";"1";"pers";751129;0.7772;"A"
2011;"CH040";"Total";"1";"1";"pers";30386;6.3993;"A"
2011;"CH040";"Total";"Total";"1";"pers";781515;0.7370;"A"
2011;"CH021";"Total";"0";"1";"pers";520081;0.9281;"A"
2011;"CH021";"Total";"1";"1";"pers";18085;8.1775;"A"
2011;"CH021";"Total";"Total";"1";"pers";538167;0.8896;"A"
2011;"CH061";"Total";"0";"1";"pers";205947;1.0199;"A"
2011;"CH061";"Total";"1";"1";"pers";6436;9.6919;"A"
2011;"CH061";"Total";"Total";"1";"pers";212383;0.9777;"A"
2011;"CH062";"Total";"0";"1";"pers";18094;5.1584;"A"
2011;"CH062";"Total";"1";"1";"pers";485.27225;51.4875;"U"
2011;"CH062";"Total";"Total";"1";"pers";18579;5.0049;"A"
2011;"CH063";"Total";"0";"1";"pers";81033;2.3068;"A"
2011;"CH063";"Total";"1";"1";"pers";2599;21.7565;"A"
2011;"CH063";"Total";"Total";"1";"pers";83632;2.2141;"A"
2011;"CH064";"Total";"0";"1";"pers";19805;4.5091;"A"
2011;"CH064";"Total";"1";"1";"pers";423.93313;53.5125;"U"
2011;"CH064";"Total";"Total";"1";"pers";20229;4.3713;"A"
2011;"CH065";"Total";"0";"1";"pers";22185;4.5515;"A"
2011;"CH065";"Total";"1";"1";"pers";351.66681;58.4637;"U"
2011;"CH065";"Total";"Total";"1";"pers";22537;4.4599;"A"
2011;"CH051";"Total";"0";"1";"pers";20778;4.9190;"A"
2011;"CH051";"Total";"1";"1";"pers";1068;34.6341;"U"
2011;"CH051";"Total";"Total";"1";"pers";21847;4.6125;"A"
2011;"CH066";"Total";"0";"1";"pers";61548;2.6857;"A"
2011;"CH066";"Total";"1";"1";"pers";2549;21.9127;"A"
2011;"CH066";"Total";"Total";"1";"pers";64097;2.5458;"A"
2011;"CH022";"Total";"0";"1";"pers";145050;1.7513;"A"
2011;"CH022";"Total";"1";"1";"pers";7194;13.0316;"A"
2011;"CH022";"Total";"Total";"1";"pers";152243;1.6462;"A"
2011;"CH023";"Total";"0";"1";"pers";137171;1.8066;"A"
2011;"CH023";"Total";"1";"1";"pers";5549;14.9357;"A"
2011;"CH023";"Total";"Total";"1";"pers";142720;1.7179;"A"
2011;"CH031";"Total";"0";"1";"pers";90368;2.6086;"A"
2011;"CH031";"Total";"1";"1";"pers";5824;15.4233;"A"
2011;"CH031";"Total";"Total";"1";"pers";96192;2.4395;"A"
2011;"CH032";"Total";"0";"1";"pers";134458;1.9740;"A"
2011;"CH032";"Total";"1";"1";"pers";7220;12.9981;"A"
2011;"CH032";"Total";"Total";"1";"pers";141678;1.8610;"A"
2011;"CH052";"Total";"0";"1";"pers";40242;3.4242;"A"
2011;"CH052";"Total";"1";"1";"pers";1426;30.1789;"U"
2011;"CH052";"Total";"Total";"1";"pers";41668;3.2888;"A"
2011;"CH053";"Total";"0";"1";"pers";28966;3.8157;"A"
2011;"CH053";"Total";"1";"1";"pers";730.12253;40.2693;"U"
2011;"CH053";"Total";"Total";"1";"pers";29696;3.6916;"A"
2011;"CH054";"Total";"0";"1";"pers";8374;7.8257;"A"
2011;"CH054";"Total";"1";"1";"pers";271.54560;68.6904;"U"
2011;"CH054";"Total";"Total";"1";"pers";8646;7.5202;"A"
2011;"CH055";"Total";"0";"1";"pers";254109;1.3528;"A"
2011;"CH055";"Total";"1";"1";"pers";9210;11.7652;"A"
2011;"CH055";"Total";"Total";"1";"pers";263319;1.2942;"A"
2011;"CH056";"Total";"0";"1";"pers";102948;2.1536;"A"
2011;"CH056";"Total";"1";"1";"pers";2591;22.0936;"A"
2011;"CH056";"Total";"Total";"1";"pers";105540;2.0885;"A"
2011;"CH033";"Total";"0";"1";"pers";331631;0.8191;"A"
2011;"CH033";"Total";"1";"1";"pers";12661;6.8585;"A"
2011;"CH033";"Total";"Total";"1";"pers";344292;0.7802;"A"
2011;"CH057";"Total";"0";"1";"pers";135122;1.2820;"A"
2011;"CH057";"Total";"1";"1";"pers";5118;10.7110;"A"
2011;"CH057";"Total";"Total";"1";"pers";140240;1.2204;"A"
2011;"CH070";"Total";"0";"1";"pers";146419;1.3945;"A"
2011;"CH070";"Total";"1";"1";"pers";11731;7.0612;"A"
2011;"CH070";"Total";"Total";"1";"pers";158150;1.2919;"A"
2011;"CH011";"Total";"0";"1";"pers";348363;0.8409;"A"
2011;"CH011";"Total";"1";"1";"pers";25328;4.8632;"A"
2011;"CH011";"Total";"Total";"1";"pers";373691;0.7738;"A"
2011;"CH012";"Total";"0";"1";"pers";156770;1.8239;"A"
2011;"CH012";"Total";"1";"1";"pers";7573;13.0306;"A"
2011;"CH012";"Total";"Total";"1";"pers";164343;1.7272;"A"
2011;"CH024";"Total";"0";"1";"pers";82261;1.7495;"A"
2011;"CH024";"Total";"1";"1";"pers";5818;10.0665;"A"
2011;"CH024";"Total";"Total";"1";"pers";88079;1.6204;"A"
2011;"CH013";"Total";"0";"1";"pers";192221;1.2274;"A"
2011;"CH013";"Total";"1";"1";"pers";21692;5.2907;"A"
2011;"CH013";"Total";"Total";"1";"pers";213913;1.0927;"A"
2011;"CH025";"Total";"0";"1";"pers";33470;2.6499;"A"
2011;"CH025";"Total";"1";"1";"pers";1506;19.2729;"A"
2011;"CH025";"Total";"Total";"1";"pers";34976;2.5156;"A"
2011;"CH";"Total";"0";"1";"pers";4068542;0.3054;"A"
2011;"CH";"Total";"1";"1";"pers";193830;2.2078;"A"
2011;"CH";"Total";"Total";"1";"pers";4262372;0.2884;"A"
2011;"CH040";"Total";"0";"1";"pers in %";96.11188;0.2468;"A"
2011;"CH040";"Total";"1";"1";"pers in %";3.88812;0.2468;"A"
2011;"CH040";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH021";"Total";"0";"1";"pers in %";96.63944;0.2726;"A"
2011;"CH021";"Total";"1";"1";"pers in %";3.36056;0.2726;"A"
2011;"CH021";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH061";"Total";"0";"1";"pers in %";96.96945;0.2919;"A"
2011;"CH061";"Total";"1";"1";"pers in %";3.03055;0.2919;"A"
2011;"CH061";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH062";"Total";"0";"1";"pers in %";97.38811;1.3354;"A"
2011;"CH062";"Total";"1";"1";"pers in %";2.61189;1.3354;"U"
2011;"CH062";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH063";"Total";"0";"1";"pers in %";96.89212;0.6713;"A"
2011;"CH063";"Total";"1";"1";"pers in %";3.10788;0.6713;"A"
2011;"CH063";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH064";"Total";"0";"1";"pers in %";97.90429;1.1170;"A"
2011;"CH064";"Total";"1";"1";"pers in %";2.09571;1.1170;"U"
2011;"CH064";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH065";"Total";"0";"1";"pers in %";98.43960;0.9094;"A"
2011;"CH065";"Total";"1";"1";"pers in %";1.56040;0.9094;"U"
2011;"CH065";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH051";"Total";"0";"1";"pers in %";95.10948;1.6761;"A"
2011;"CH051";"Total";"1";"1";"pers in %";4.89052;1.6761;"U"
2011;"CH051";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH066";"Total";"0";"1";"pers in %";96.02262;0.8639;"A"
2011;"CH066";"Total";"1";"1";"pers in %";3.97738;0.8639;"A"
2011;"CH066";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH022";"Total";"0";"1";"pers in %";95.27490;0.6089;"A"
2011;"CH022";"Total";"1";"1";"pers in %";4.72510;0.6089;"A"
2011;"CH022";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH023";"Total";"0";"1";"pers in %";96.11167;0.5754;"A"
2011;"CH023";"Total";"1";"1";"pers in %";3.88833;0.5754;"A"
2011;"CH023";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH031";"Total";"0";"1";"pers in %";93.94498;0.9189;"A"
2011;"CH031";"Total";"1";"1";"pers in %";6.05502;0.9189;"A"
2011;"CH031";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH032";"Total";"0";"1";"pers in %";94.90419;0.6540;"A"
2011;"CH032";"Total";"1";"1";"pers in %";5.09581;0.6540;"A"
2011;"CH032";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH052";"Total";"0";"1";"pers in %";96.57837;1.0230;"A"
2011;"CH052";"Total";"1";"1";"pers in %";3.42163;1.0230;"U"
2011;"CH052";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH053";"Total";"0";"1";"pers in %";97.54138;0.9848;"A"
2011;"CH053";"Total";"1";"1";"pers in %";2.45862;0.9848;"U"
2011;"CH053";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH054";"Total";"0";"1";"pers in %";96.85926;2.1430;"A"
2011;"CH054";"Total";"1";"1";"pers in %";3.14074;2.1430;"U"
2011;"CH054";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH055";"Total";"0";"1";"pers in %";96.50240;0.4080;"A"
2011;"CH055";"Total";"1";"1";"pers in %";3.49760;0.4080;"A"
2011;"CH055";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH056";"Total";"0";"1";"pers in %";97.54484;0.5394;"A"
2011;"CH056";"Total";"1";"1";"pers in %";2.45516;0.5394;"A"
2011;"CH056";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH033";"Total";"0";"1";"pers in %";96.32246;0.2502;"A"
2011;"CH033";"Total";"1";"1";"pers in %";3.67754;0.2502;"A"
2011;"CH033";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH057";"Total";"0";"1";"pers in %";96.35061;0.3880;"A"
2011;"CH057";"Total";"1";"1";"pers in %";3.64939;0.3880;"A"
2011;"CH057";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH070";"Total";"0";"1";"pers in %";92.58221;0.5129;"A"
2011;"CH070";"Total";"1";"1";"pers in %";7.41779;0.5129;"A"
2011;"CH070";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH011";"Total";"0";"1";"pers in %";93.22221;0.3242;"A"
2011;"CH011";"Total";"1";"1";"pers in %";6.77779;0.3242;"A"
2011;"CH011";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH012";"Total";"0";"1";"pers in %";95.39179;0.5936;"A"
2011;"CH012";"Total";"1";"1";"pers in %";4.60821;0.5936;"A"
2011;"CH012";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH024";"Total";"0";"1";"pers in %";93.39442;0.6537;"A"
2011;"CH024";"Total";"1";"1";"pers in %";6.60558;0.6537;"A"
